step no.,uptime,x,y,z,u,v,w,p,q,r,p_m,q_m,r_m,p_t,q_t,r_t,lm_p,lm_q,lm_r
1011,201.88250902295113,-11.2443400898201,-0.655794086293751,-0.395508222760391,-0.499563951602824,0.482308994421117,0.353886138090245,0.249997644621390,0.249997251112929,0.249993726217299,0.0,-0.0,-0.2900000214576721,0.249997644621390,0.249997251112929,0.0904955338126975,0.0500023553786098,0.0500027488870707,0.549993726217299
1012,202.07513302005827,-11.3629535271513,-0.560834383850829,-0.276152727700900,-0.539743221694002,0.520933502024642,0.583258472985259,0.249997580428752,0.249997322376501,0.249993730677134,0.0,-0.0,-0.2900000214576721,0.249997580428752,0.249997322376501,0.0904955369791803,0.0500024195712476,0.0500026776234994,0.549993730677134
1013,202.28386308206245,-11.4963189375799,-0.459119205757790,-0.260631607490037,-0.648604041536995,0.591327601472191,0.332921081582359,0.249997437777749,0.249997383546493,0.249993757162335,0.0,-0.0,-0.2900000214576721,0.249997437777749,0.249997383546493,0.0904955557836718,0.0500025622222506,0.0500026164535066,0.549993757162335
1014,202.48037869704422,-11.5855376520006,-0.391166206414861,-0.187073145697270,-0.541785855217808,0.506326924637920,0.436703096703655,0.249998606103784,0.249995731568700,0.249996338772550,0.0,-0.0,-0.2900000214576721,0.249998606103784,0.249995731568700,0.0904973887268697,0.0500013938962164,0.0500042684312997,0.549996338772550
1015,202.6772615989903,-11.6910351371454,-0.312883567564024,-0.192695588501876,-0.500101375424339,0.464660626805352,0.183395487225579,0.249997219828736,0.249997392704612,0.249993756777589,0.0,-0.0,-0.2900000214576721,0.249997219828736,0.249997392704612,0.0904955555105026,0.0500027801712641,0.0500026072953879,0.549993756777589
1016,202.87983252597041,-11.8040541157381,-0.219725370675072,-0.115205775527700,-0.515155069657539,0.505869068077828,0.379567153624321,0.249997197563088,0.249997460516800,0.249993911361486,0.0,-0.0,-0.2900000214576721,0.249997197563088,0.249997460516800,0.0904956652650660,0.0500028024369119,0.0500025394831997,0.549993911361486
1017,203.07338716601953,-11.9050947371567,-0.140854626281638,-0.123580489201928,-0.477970214409039,0.466990290361240,0.151711760240390,0.249998577481815,0.249995953115204,0.249996556519216,0.0,-0.0,-0.2900000214576721,0.249998577481815,0.249995953115204,0.0904975433269972,0.0500014225181847,0.0500040468847957,0.549996556519216
1018,203.25764456496108,-12.0261486125400,-0.0524323549400763,-0.0628981180233581,-0.540875470841997,0.492846482788451,0.309655958210356,0.249998204946320,0.249996061850056,0.249996163574967,0.0,-0.0,-0.2900000214576721,0.249998204946320,0.249996061850056,0.0904972643365891,0.0500017950536804,0.0500039381499438,0.549996163574967
1019,203.4959210039815,-12.1297986146591,0.0208215009678356,-0.0856393170640078,-0.497201500724493,0.445788712908091,0.0810985301775354,0.249998419426432,0.249995992951012,0.249996483930258,0.0,-0.0,-0.2900000214576721,0.249998419426432,0.249995992951012,0.0904974917888389,0.0500015805735682,0.0500040070489879,0.549996483930258
1020,203.68305971904192,-12.2950898554707,0.151486901471157,0.00569583392425550,-0.773306561899225,0.691301570939978,0.426322595882376,0.249998036786922,0.249996059999859,0.249995954163881,0.0,-0.0,-0.2900000214576721,0.249998036786922,0.249996059999859,0.0904971156547230,0.0500019632130785,0.0500039400001405,0.549995954163881
1021,203.87290639604907,-12.3473016798916,0.188638065511879,-0.0261054805703173,-0.480729133100798,0.452107995538424,0.125497907190035,0.249998474505265,0.249983156461580,0.249996742392190,0.0,-0.0,-0.2900000214576721,0.249998474505265,0.249983156461580,0.0904976752968052,0.0500015254947353,0.0500168435384203,0.549996742392190
1022,204.07757304504048,-12.4881817434722,0.304742462391297,0.0273568584781081,-0.639518069472907,0.609789920601250,0.285089386257531,0.249998019917300,0.249996439342260,0.249996209640383,0.0,-0.0,-0.2900000214576721,0.249998019917300,0.249996439342260,0.0904972970430336,0.0500019800826997,0.0500035606577399,0.549996209640383
1023,204.2755047030514,-12.5696181812133,0.366286495714945,0.00367621943134634,-0.491099138183054,0.474347900229041,0.0751811578893103,0.249998182107475,0.249983778996268,0.249996526855692,0.0,-0.0,-0.2900000214576721,0.249998182107475,0.249983778996268,0.0904975222658959,0.0500018178925252,0.0500162210037317,0.549996526855692
1024,204.47573743597604,-12.7068260174281,0.476015285878363,0.0542952665237358,-0.632637968305053,0.595810065027772,0.259505400415955,0.249996412906370,0.249997625706653,0.249993998526261,0.0,-0.0,-0.2900000214576721,0.249996412906370,0.249997625706653,0.0904957271520543,0.0500035870936297,0.0500023742933468,0.549993998526261
1025,204.6708478629589,-12.8067901527862,0.549668894664566,0.0248594713490555,-0.581711727370924,0.533561241636568,0.0482227061274954,0.249998041572683,0.249972896982203,0.249996509134909,0.0,-0.0,-0.2900000214576721,0.249998041572683,0.249972896982203,0.0904975096841405,0.0500019584273173,0.0500271030177974,0.549996509134909
1026,204.8905905110296,-12.8964888720070,0.631621758141441,0.0680247734165361,-0.496929719226892,0.519263402444784,0.210390792114203,0.249997681277298,0.249981475691915,0.249996056121595,0.0,-0.0,-0.2900000214576721,0.249997681277298,0.249981475691915,0.0904971880446976,0.0500023187227024,0.0500185243080853,0.549996056121595
1027,205.09230590704829,-13.0451913687157,0.751561651913681,0.0480641211798678,-0.711820529186226,0.675334347999595,0.0547627025571987,0.249997881962084,0.249983728868880,0.249996440131754,0.0,-0.0,-0.2900000214576721,0.249997881962084,0.249983728868880,0.0904974606919017,0.0500021180379157,0.0500162711311203,0.549996440131754
1028,205.27813044097275,-13.1191938397925,0.812350280794339,0.0956226950793708,-0.559247969409366,0.553793610313992,0.238231257775883,0.249997551470008,0.249955181064498,0.249996138128232,0.0,-0.0,-0.2900000214576721,0.249997551470008,0.249955181064498,0.0904972462694081,0.0500024485299923,0.0500448189355023,0.549996138128232
1029,205.47915581404231,-13.2474988735551,0.909750225581452,0.0838822189163674,-0.671121496376748,0.615809422316794,0.0933874103751229,0.249995886059111,0.249996280242694,0.249994048210967,0.0,-0.0,-0.2900000214576721,0.249995886059111,0.249996280242694,0.0904957624281947,0.0500041139408891,0.0500037197573062,0.549994048210967
1030,205.6890188229736,-13.3250954319942,0.981972866208644,0.122077336843174,-0.550004328245122,0.566811656003993,0.225872566348117,0.249999895940330,0.250006687541645,0.249999848711886,0.0,-0.0,-0.2900000214576721,0.249999895940330,0.250006687541645,0.0904998807837227,0.0500001040596696,0.0499933124583548,0.549999848711886
1031,205.89437190105673,-13.3996911287796,1.04000222466666,0.0987696460453391,-0.430557847267090,0.444460421556533,0.0566448366622638,0.249999895291770,0.250014062779014,0.249999850761743,0.0,-0.0,-0.2900000214576721,0.249999895291770,0.250014062779014,0.0904998822391209,0.0500001047082296,0.0499859372209861,0.549999850761743
1032,206.07714893005323,-13.5067652410169,1.12154562162955,0.138402544970233,-0.469536158392805,0.458793219973665,0.207646575619798,0.249997392818636,0.249979903074611,0.249996208060236,0.0,-0.0,-0.2900000214576721,0.249997392818636,0.249979903074611,0.0904972959211295,0.0500026071813635,0.0500200969253892,0.549996208060236
1033,206.27269964804873,-13.6198554581564,1.20231509789057,0.121767712892116,-0.518453392466457,0.470649775782674,0.0651177742649605,0.249995593449121,0.249994976648191,0.249994109888960,0.0,-0.0,-0.2900000214576721,0.249995593449121,0.249994976648191,0.0904958062195685,0.0500044065508787,0.0500050233518090,0.549994109888960
1034,206.48085472499952,-13.7339164846927,1.30006688077341,0.169785502984726,-0.576983508363305,0.567697468504371,0.244188088283004,0.249995425416577,0.249999000615806,0.249993990428200,0.0,-0.0,-0.2900000214576721,0.249995425416577,0.249999000615806,0.0904957214024313,0.0500045745834229,0.0500009993841935,0.549993990428200
1035,206.67174053296912,-13.8291037796251,1.37320707970176,0.159089444280958,-0.538398384209346,0.516555369738866,0.100131918583442,0.249997465003903,0.250092998933696,0.249996506199452,0.0,-0.0,-0.2900000214576721,0.249997465003903,0.250092998933696,0.0904975075999664,0.0500025349960966,0.0499070010663039,0.549996506199452
1036,206.89295067102648,-13.9377646630973,1.46373795803336,0.188569241798030,-0.573656651363065,0.564266291275332,0.191365805282900,0.249997255628488,0.249956106232103,0.249996339381623,0.0,-0.0,-0.2900000214576721,0.249997255628488,0.249956106232103,0.0904973891593111,0.0500027443715123,0.0500438937678973,0.549996339381623
1037,207.07906977296807,-14.0147478843455,1.52130006376075,0.165130121312210,-0.446778667332853,0.441070693371569,0.0429199108050517,0.249997171168874,0.249941879142210,0.249996323120516,0.0,-0.0,-0.2900000214576721,0.249997171168874,0.249941879142210,0.0904973776139258,0.0500028288311260,0.0500581208577903,0.549996323120516
1038,207.27043768705335,-14.1597310234139,1.63716444393343,0.205118377197651,-0.663633907352849,0.623548364127712,0.213632842386798,0.249997064134781,0.249984660884709,0.249996246426988,0.0,-0.0,-0.2900000214576721,0.249997064134781,0.249984660884709,0.0904973231615223,0.0500029358652190,0.0500153391152911,0.549996246426988
1039,207.50061863998417,-14.2216522776125,1.68045851324514,0.184891665701061,-0.462805073975454,0.441730785847773,0.0619051342021128,0.249996718092908,0.249965409683937,0.249996009219112,0.0,-0.0,-0.2900000214576721,0.249996718092908,0.249965409683937,0.0904971547439353,0.0500032819070921,0.0500345903160625,0.549996009219112
1040,207.690088414005,-14.3398186332122,1.78750673926437,0.214655694396741,-0.549910846419870,0.575644668869437,0.174516637556017,0.249996921314434,0.250161016268849,0.249996220864006,0.0,-0.0,-0.2900000214576721,0.249996921314434,0.250161016268849,0.0904973050118059,0.0500030786855663,0.0498389837311506,0.549996220864006
1041,207.86251066601835,-14.4331707026035,1.86220487039279,0.198126724833914,-0.513846410051157,0.519449817403982,0.0497415521620480,0.249996622513903,0.249981103756348,0.249996013449233,0.0,-0.0,-0.2900000214576721,0.249996622513903,0.249981103756348,0.0904971577473214,0.0500033774860968,0.0500188962436518,0.549996013449233
1042,208.1003936160123,-14.6072131577772,1.99169840909176,0.246075705489161,-0.882039757392082,0.767942158558694,0.256143031695214,0.249996539842528,0.250022579495581,0.249995818399279,0.0,-0.0,-0.2900000214576721,0.249996539842528,0.250022579495581,0.0904970192618580,0.0500034601574724,0.0499774205044188,0.549995818399279
1043,208.2777015089523,-14.6321018640156,2.00156807773981,0.217572427288682,-0.494984837351010,0.440536258640125,0.0668078324667957,0.249994522944577,0.0174440842204783,0.249995149252197,0.0,-0.0,-0.2900000214576721,0.249994522944577,0.0174440842204783,0.0904965441674445,0.0500054770554233,0.282555915779522,0.549995149252197
1044,208.4725067350082,-14.7328557707114,2.08199683504361,0.246829271112710,-0.499515402934662,0.479581695177444,0.174653772392162,0.249995046229735,0.249997690953899,0.249994538146488,0.0,-0.0,-0.2900000214576721,0.249995046229735,0.249997690953899,0.0904961102824038,0.0500049537702654,0.0500023090461006,0.549994538146488
1045,208.69416887499392,-14.8160804340595,2.13065673272345,0.231200225349517,-0.429350648996137,0.402628834369875,0.0573420231335833,0.249995631106678,0.250026422310764,0.249995658160406,0.0,-0.0,-0.2900000214576721,0.249995631106678,0.250026422310764,0.0904969054922618,0.0500043688933223,0.0499735776892356,0.549995658160406
1046,208.87217040499672,-14.9088391580831,2.22173267665061,0.254555720780772,-0.421108861094400,0.450823079222754,0.147132869237974,0.249999976798906,0.249998355905577,0.249999970810098,0.0,-0.0,-0.2900000214576721,0.249999976798906,0.249998355905577,0.0904999674734507,0.0500000232010944,0.0500016440944234,0.549999970810098
1047,209.08043603703845,-15.0111060721823,2.29561968992428,0.242744768219799,-0.477345279429757,0.455258705641425,0.0554511523687309,0.249995444069582,0.249992671384855,0.249994555311079,0.0,-0.0,-0.2900000214576721,0.249995444069582,0.249992671384855,0.0904961224692636,0.0500045559304177,0.0500073286151449,0.549994555311079
1048,209.2736588140251,-15.0804497036678,2.35876274446648,0.272308239346254,-0.368774549832937,0.409738166460398,0.159187479147318,0.249994723731538,0.249996043114706,0.249995129755101,0.0,-0.0,-0.2900000214576721,0.249994723731538,0.249996043114706,0.0904965303245068,0.0500052762684622,0.0500039568852940,0.549995129755101
1049,209.47873970097862,-15.1822137413879,2.43162396203575,0.269317131549309,-0.416507511566027,0.404412240554944,0.0777801487794078,0.249999986720267,0.249999883863991,0.249999974205494,0.0,-0.0,-0.2900000214576721,0.249999986720267,0.249999883863991,0.0904999698841818,0.0500000132797327,0.0500001161360091,0.549999974205494
1050,209.67682978103403,-15.2953291166332,2.52612009671803,0.294640494493258,-0.519194716466614,0.520020013796143,0.163532389448933,0.249994360848041,0.249825749101827,0.249995103044758,0.0,-0.0,-0.2900000214576721,0.249994360848041,0.249825749101827,0.0904965113601633,0.0500056391519587,0.0501742508981725,0.549995103044758
1051,209.87778133095708,-15.3670158832617,2.57037282479182,0.284039510515905,-0.410027727160417,0.384581134047545,0.0679593890422947,0.249993611698794,0.172167026711289,0.249994942785158,0.0,-0.0,-0.2900000214576721,0.249993611698794,0.172167026711289,0.0904963975758511,0.0500063883012056,0.127832973288711,0.549994942785158
1052,210.09323148196563,-15.4656549706680,2.65952944887887,0.318051378770675,-0.441506512275582,0.476646773704642,0.183096043953056,0.249993776510270,0.249992757817926,0.249994890932195,0.0,-0.0,-0.2900000214576721,0.249993776510270,0.249992757817926,0.0904963607602483,0.0500062234897297,0.0500072421820740,0.549994890932195
1053,210.29736479802523,-15.5482884780834,2.71275816177181,0.311823050938492,-0.396657653783669,0.391368321443686,0.0856165432583189,0.249993344757380,0.00388729106730784,0.249994953338712,0.0,-0.0,-0.2900000214576721,0.249993344757380,0.00388729106730784,0.0904964050688745,0.0500066552426196,0.296112708932692,0.549994953338713
1054,210.47095158300363,-15.6835425625153,2.84118551611029,0.342816262225362,-0.624248151932138,0.658596689548117,0.192432368840796,0.249993240536866,0.249949679607941,0.249994773433631,0.0,-0.0,-0.2900000214576721,0.249993240536866,0.249949679607941,0.0904962773362703,0.0500067594631343,0.0500503203920593,0.549994773433631
1055,210.67536637198646,-15.7234264258300,2.85211700301621,0.329765358755145,-0.383747043090379,0.395163891834701,0.0776072554267292,0.249997218517592,-0.249997691585853,0.249994485814910,0.0,-0.0,-0.2900000214576721,0.249997218517592,-0.249997691585853,0.0904960731269849,0.0500027814824077,0.549997691585853,0.549994485814910
1056,210.89489449898247,-15.8115794227242,2.93798943701723,0.352700002412955,-0.392697833835757,0.432263798654401,0.148951030910336,0.249992726728156,-0.0734073654585929,0.249994610662417,0.0,-0.0,-0.2900000214576721,0.249992726728156,-0.0734073654585929,0.0904961617687120,0.0500072732718439,0.373407365458593,0.549994610662417
1057,211.06908708205447,-15.8891377333773,2.97006905610266,0.348490050383814,-0.361559333390369,0.359525380545483,0.0781113671895128,0.249994194020091,-0.249996234329387,0.249994653071282,0.0,-0.0,-0.2900000214576721,0.249994194020091,-0.249996234329387,0.0904961918790054,0.0500058059799087,0.549996234329387,0.549994653071282
1058,211.26766596001107,-15.9761726451522,3.05833449071338,0.378529070086872,-0.404220617118511,0.455749177631703,0.174187661406365,0.249994908914207,-0.249973213712879,0.249994496411376,0.0,-0.0,-0.2900000214576721,0.249994908914207,-0.249973213712879,0.0904960806504755,0.0500050910857925,0.549973213712879,0.549994496411376
1059,211.46390778501518,-16.0229067228035,3.07980925840728,0.378897366156176,-0.286500166752088,0.310762841604006,0.104223713628304,0.249997524391758,-0.249992347060265,0.249994545696721,0.0,-0.0,-0.2900000214576721,0.249997524391758,-0.249992347060265,0.0904961156430692,0.0500024756082422,0.549992347060265,0.549994545696721
1060,211.67204964498524,-16.0796792123657,3.13680219149429,0.415971570711676,-0.262678669860912,0.345767391750264,0.206449253389287,0.249995783111922,-0.249990648927270,0.249994555193801,0.0,-0.0,-0.2900000214576721,0.249995783111922,-0.249990648927270,0.0904961223859956,0.0500042168880777,0.549990648927270,0.549994555193801
1061,211.868942658999,-16.1212429822297,3.16172128771549,0.420771546076071,-0.201313406632116,0.245297699763605,0.130299537970850,0.249996434777480,-0.249983065458237,0.249994747684855,0.0,-0.0,-0.2900000214576721,0.249996434777480,-0.249983065458237,0.0904962590546401,0.0500035652225202,0.549983065458237,0.549994747684855
1062,212.06610296305735,-16.1552689921800,3.18922100456945,0.444187532049256,-0.154291814537551,0.219370389012788,0.165268951682542,0.249998515279563,-0.194504614290126,0.249995330531673,0.0,-0.0,-0.2900000214576721,0.249998515279563,-0.194504614290126,0.0904966728758684,0.0500014847204368,0.494504614290126,0.549995330531673
1063,212.2904416800011,-16.1808222164262,3.19697654125563,0.445722875679378,-0.109242612892488,0.141905707842013,0.103779648965498,0.249998390246277,-0.160167762167915,0.249995199776986,0.0,-0.0,-0.2900000214576721,0.249998390246277,-0.160167762167915,0.0904965800400431,0.0500016097537233,0.460167762167915,0.549995199776986
1064,212.4748792980099,-16.2056241563784,3.22118652092947,0.466432745106506,-0.0922420282301362,0.165705394333893,0.145991381591851,0.249995658551270,0.146556743949857,0.249994702560907,0.0,-0.0,-0.2900000214576721,0.249995658551270,0.146556743949857,0.0904962270166380,0.0500043414487297,0.153443256050143,0.549994702560907
1065,212.66795014496893,-16.2231177818947,3.22430297862380,0.470588272918685,-0.0645444453619232,0.102461983922888,0.103471861694027,0.249996112889448,-0.0320804525495496,0.249994778691535,0.0,-0.0,-0.2900000214576721,0.249996112889448,-0.0320804525495496,0.0904962810693825,0.0500038871105517,0.332080452549550,0.549994778691535
1066,212.87929577298928,-16.2250880250929,3.24726505672813,0.496195189053638,-0.000781540869749672,0.112767203600131,0.160381532163345,0.249996231477434,0.132228097875440,0.249994715070972,0.0,-0.0,-0.2900000214576721,0.249996231477434,0.132228097875440,0.0904962358987840,0.0500037685225656,0.167771902124560,0.549994715070972
1067,213.0632924590027,-16.2337985253987,3.23856688202786,0.505779582332844,0.00297774043806383,0.0707037713838417,0.122416563750585,0.249995331899611,0.00556307774339210,0.249994916140201,0.0,-0.0,-0.2900000214576721,0.249995331899611,0.00556307774339210,0.0904963786579322,0.0500046681003886,0.294436922256608,0.549994916140201
1068,213.2735296280589,-16.2348846405901,3.24937874000508,0.515199039630558,0.0272064357213130,0.0822978745363106,0.125505389567410,0.249995915007394,0.104517952855281,0.249994831243314,0.0,-0.0,-0.2900000214576721,0.249995915007394,0.104517952855281,0.0904963183811444,0.0500040849926057,0.195482047144719,0.549994831243314
1069,213.47742848098278,-16.2380886847650,3.25185988244575,0.533723762135415,0.0293918575468239,0.0682983870926079,0.113003485587495,0.249998244468758,-0.0580819659845492,0.249995166867367,0.0,-0.0,-0.2900000214576721,0.249998244468758,-0.0580819659845492,0.0904965566742147,0.0500017555312420,0.358081965984549,0.549995166867367
1070,213.69197704596445,-16.2330669550310,3.26420112614854,0.561157961262906,0.0636748531409704,0.0907468702220523,0.168985335113963,0.249998529334512,-0.0662317322447766,0.249995218037345,0.0,-0.0,-0.2900000214576721,0.249998529334512,-0.0662317322447766,0.0904965930048976,0.0500014706654879,0.366231732244777,0.549995218037345
1071,213.87540536897723,-16.2370577905881,3.25500198002540,0.570572584041547,0.0437397488416512,0.0588311042660255,0.126798229480662,0.249998489157683,-0.187884273000958,0.249995068284372,0.0,-0.0,-0.2900000214576721,0.249998489157683,-0.187884273000958,0.0904964866802904,0.0500015108423175,0.487884273000958,0.549995068284372
1072,214.07453277497552,-16.2285078832177,3.26233729790944,0.591154267521160,0.0824457065919333,0.0852549219289714,0.152025751189321,0.249998985301805,-0.129360824424852,0.249995235684475,0.0,-0.0,-0.2900000214576721,0.249998985301805,-0.129360824424852,0.0904966055343596,0.0500010146981948,0.429360824424852,0.549995235684475
1073,214.2761468370445,-16.2281277707314,3.25004578020450,0.599532692979041,0.0657591565969241,0.0424737369167459,0.118499538627530,0.249998741511619,-0.250000002707793,0.249995108005934,0.0,-0.0,-0.2900000214576721,0.249998741511619,-0.250000002707793,0.0904965148825984,0.0500012584883805,0.550000002707793,0.549995108005934
1074,214.47417387797032,-16.2170008656950,3.25437656463787,0.619153198238174,0.0938420307778026,0.0614782062314655,0.142358892872205,0.249997776936827,-0.145286206122901,0.249994852998076,0.0,-0.0,-0.2900000214576721,0.249997776936827,-0.145286206122901,0.0904963338270244,0.0500022230631726,0.445286206122900,0.549994852998075
1075,214.68613134196494,-16.2064875302945,3.23625180650847,0.630616185551721,0.0993544170089794,0.0153336123951507,0.121844139827116,0.249999018658288,-0.249999886154585,0.249995133102359,0.0,-0.0,-0.2900000214576721,0.249999018658288,-0.249999886154585,0.0904965327010599,0.0500009813417123,0.549999886154585,0.549995133102359
1076,214.88620277203154,-16.1700597364826,3.22353859558834,0.656196867620526,0.192172249593603,-0.0133437236763362,0.162379799225199,0.249999164777852,-0.149999509857309,0.249995194743853,0.0,-0.0,-0.2900000214576721,0.249999164777852,-0.149999509857309,0.0904965764665190,0.0500008352221475,0.449999509857309,0.549995194743853
1077,215.09196374600288,-16.1484690888862,3.19746620305779,0.672054360512201,0.171884902248599,-0.0405762414834723,0.143104933629252,0.249998266403628,-0.0959279245232322,0.249994941627513,0.0,-0.0,-0.2900000214576721,0.249998266403628,-0.0959279245232322,0.0904963967539234,0.0500017335963719,0.395927924523232,0.549994941627513
1078,215.27664837997872,-16.1142447918956,3.18036339628274,0.698908530141447,0.214412942377301,-0.0513463543379590,0.180770084110470,0.249998604935956,-0.0228953357875775,0.249995019266056,0.0,-0.0,-0.2900000214576721,0.249998604935956,-0.0228953357875775,0.0904964518772873,0.0500013950640435,0.322895335787578,0.549995019266057
1079,215.476794774062,-16.0919959249137,3.15782889780961,0.712116852630525,0.187345891178599,-0.0689099292149638,0.145142420114031,0.249998188741128,-0.00841241857266693,0.249994847043760,0.0,-0.0,-0.2900000214576721,0.249998188741128,-0.00841241857266693,0.0904963295994608,0.0500018112588724,0.308412418572667,0.549994847043760
1080,215.6662257319549,-16.0484917030461,3.13087969721818,0.742609315563151,0.245994396146646,-0.0883099514876698,0.186949364479890,0.249998621294571,0.0314053288712258,0.249994974918745,0.0,-0.0,-0.2900000214576721,0.249998621294571,0.0314053288712258,0.0904964203906974,0.0500013787054293,0.268594671128774,0.549994974918745
1081,215.89824947004672,-16.0202255282113,3.10130368599063,0.762989840433353,0.214633925105556,-0.0963561998353163,0.166437996770366,0.249998003085982,0.0854878064102439,0.249994767478508,0.0,-0.0,-0.2900000214576721,0.249998003085982,0.0854878064102439,0.0904962731081335,0.0500019969140184,0.214512193589756,0.549994767478508
1082,216.10780009103473,-15.9625593045493,3.05982312616354,0.799098102431587,0.335337708820834,-0.167180006275639,0.232855553855434,0.249998401220261,0.112515169980853,0.249994849855086,0.0,-0.0,-0.2900000214576721,0.249998401220261,0.112515169980853,0.0904963315955021,0.0500015987797391,0.187484830019147,0.549994849855086
1083,216.27238271397073,-15.9560900706116,3.04758993361833,0.807364015033555,0.202064028350618,-0.0940836906749942,0.160505852071550,0.249997053892155,0.250001830540200,0.249994697648215,0.0,-0.0,-0.2900000214576721,0.249997053892155,0.250001830540200,0.0904962235286268,0.0500029461078452,0.0499981694597997,0.549994697648215
1084,216.47049792006146,-15.9240777440621,3.03038427397024,0.825986360615219,0.212870862208926,-0.0563576930531623,0.149052325510108,0.249998691604037,0.106745756939799,0.249994858193220,0.0,-0.0,-0.2900000214576721,0.249998691604037,0.106745756939799,0.0904963375155771,0.0500013083959633,0.193254243060201,0.549994858193220
1085,216.6779183150502,-15.9075387696683,3.01458545109360,0.844489672039328,0.165198455125240,-0.0562524622975311,0.145390877992062,0.249998682874871,-0.0103372157979035,0.249994864654321,0.0,-0.0,-0.2900000214576721,0.249998682874871,-0.0103372157979035,0.0904963421029582,0.0500013171251286,0.310337215797903,0.549994864654321
1086,216.8969818459591,-15.8783985655337,2.99895150004926,0.860034512821931,0.196348885282973,-0.0184117236881458,0.131941737815837,0.249999356139910,-0.0326160496323799,0.249994943285416,0.0,-0.0,-0.2900000214576721,0.249999356139910,-0.0326160496323799,0.0904963979310339,0.0500006438600903,0.332616049632380,0.549994943285416
1087,217.0579278760124,-15.8718878134434,2.97999248128586,0.880553574392012,0.128900356916275,-0.0203686949335668,0.143645324138489,0.249999092664624,-0.152333581970426,0.249994922877826,0.0,-0.0,-0.2900000214576721,0.249999092664624,-0.152333581970426,0.0904963834416460,0.0500009073353758,0.452333581970426,0.549994922877826
1088,217.27425698097795,-15.8464081658177,2.96510838208258,0.898978983140733,0.170692020032647,-0.0177932447454907,0.139322341356518,0.249999955343402,-0.163156991307704,0.249995008432705,0.0,-0.0,-0.2900000214576721,0.249999955343402,-0.163156991307704,0.0904964441856079,0.0500000446565982,0.463156991307704,0.549995008432705
1089,217.47272415703628,-15.8362586601914,2.93999500356013,0.920121712678002,0.130182452826958,-0.0377845462866018,0.148289554148178,0.249999656175283,-0.193548790513380,0.249994947077996,0.0,-0.0,-0.2900000214576721,0.249999656175283,-0.193548790513380,0.0904964006237658,0.0500003438247174,0.493548790513380,0.549994947077996
1090,217.6622595799854,-15.8030154687147,2.92650586346369,0.939762978890738,0.195494899163086,-0.0192636459972071,0.146939897546609,0.250000165013414,-0.147894687692013,0.249994983277432,0.0,-0.0,-0.2900000214576721,0.250000165013414,-0.147894687692013,0.0904964263253649,0.0499998349865861,0.447894687692013,0.549994983277432
1091,217.8817156329751,-15.7938576412640,2.91130878063445,0.953389025117129,0.155043267984133,-0.0315187635233587,0.144663879055720,0.249999657857650,-0.222552819965064,0.249994882417068,0.0,-0.0,-0.2900000214576721,0.249999657857650,-0.222552819965064,0.0904963547145085,0.0500003421423496,0.522552819965064,0.549994882417068
1092,218.07821673201397,-15.7465093242682,2.87639829398236,0.977840158263895,0.222545808773824,-0.0700085771862783,0.132862238806077,0.250000141261212,-0.214963123358176,0.249994950150708,0.0,-0.0,-0.2900000214576721,0.250000141261212,-0.214963123358176,0.0904964028053911,0.0499998587387875,0.514963123358176,0.549994950150708
1093,218.25888504995964,-15.7217719149356,2.84247075502404,1.00162279013457,0.194546187040852,-0.0913386254333985,0.154634641227769,0.249999547603115,-0.106686167223231,0.249994859277158,0.0,-0.0,-0.2900000214576721,0.249999547603115,-0.106686167223231,0.0904963382851731,0.0500004523968852,0.406686167223231,0.549994859277158
1094,218.48752707603853,-15.6751366195203,2.81899104803177,1.01521265404722,0.261788101434348,-0.0731321335438505,0.127170720636485,0.249999882069297,-0.0443392688045532,0.249994857599297,0.0,-0.0,-0.2900000214576721,0.249999882069297,-0.0443392688045532,0.0904963370938915,0.0500001179307031,0.344339268804553,0.549994857599297
1095,218.67490963696036,-15.6380689557551,2.78315601796695,1.04028068569808,0.259433778048035,-0.131636438846114,0.163875388026711,0.249999256041036,-0.102391654357865,0.249994822438292,0.0,-0.0,-0.2900000214576721,0.249999256041036,-0.102391654357865,0.0904963121295786,0.0500007439589637,0.402391654357865,0.549994822438292
1096,218.88704386504833,-15.6028501492227,2.76314845802780,1.04720092796000,0.253132829325809,-0.0918143448656664,0.113969201105250,0.249999330173388,0.0590314584899100,0.249994852959241,0.0,-0.0,-0.2900000214576721,0.249999330173388,0.0590314584899100,0.0904963337994520,0.0500006698266118,0.240968541510090,0.549994852959241
1097,219.0819988970179,-15.5744687252797,2.72735388719616,1.06847199779940,0.217365655522821,-0.107125398296836,0.139021906476495,0.249999421112610,-0.0621925701446476,0.249994839833624,0.0,-0.0,-0.2900000214576721,0.249999421112610,-0.0621925701446476,0.0904963244802641,0.0500005788873895,0.362192570144648,0.549994839833624
1098,219.27785390103236,-15.5233855211445,2.70626549966307,1.07247015902844,0.284154433157137,-0.0910695759990900,0.0882685662767202,0.249999820235653,-0.0138935255392659,0.249994881301871,0.0,-0.0,-0.2900000214576721,0.249999820235653,-0.0138935255392659,0.0904963539227187,0.0500001797643467,0.313893525539266,0.549994881301871
